year,university,school,degree,Key,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile
2020,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Mechanical Engineering),901,94.2,69.6,3832.0,3700.0,3946.0,3800.0,3500.0,4200.0
2020,National University of Singapore,Faculty of Law,Bachelor of Laws #,902,91.8,86.8,4848.0,4640.0,5009.0,5000.0,4400.0,5600.0
2020,National University of Singapore,Faculty of Science,Bachelor of Science,903,86.0,42.1,3195.0,3000.0,3297.0,3100.0,3000.0,3650.0
2020,National University of Singapore,Faculty of Science,Bachelor of Science (Hons),904,93.1,57.4,3636.0,3500.0,3723.0,3528.0,3300.0,4000.0
2020,National University of Singapore,Faculty of Science,Bachelor of Science (Computational Biology) ^,905,80.0,40.0,4563.0,4525.0,4625.0,4650.0,4250.0,5000.0
2020,National University of Singapore,Faculty of Science,Bachelor of Science (Pharmacy) #,906,99.3,93.7,3590.0,3600.0,3751.0,3700.0,3500.0,3950.0
2020,National University of Singapore,Faculty of Science,Bachelor of Science (Data Science and Analytics) ^,907,100.0,78.3,4417.0,4125.0,4456.0,4125.0,3900.0,4900.0
2020,National University of Singapore,NUS Business School,Bachelor of Business Administration ^,908,96.3,66.7,4910.0,4000.0,5043.0,4150.0,3300.0,6100.0
2020,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),909,94.9,80.7,4459.0,4000.0,4579.0,4000.0,3600.0,5000.0
2020,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) ^,910,90.9,63.6,4443.0,3500.0,4443.0,3500.0,2800.0,5500.0
2020,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),911,96.8,92.1,3951.0,3400.0,4050.0,3500.0,3000.0,4425.0
2020,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),912,97.1,92.6,5576.0,5100.0,5735.0,5243.0,4400.0,6316.0
2020,National University of Singapore,School of Computing,Bachelor of Computing (Information Security) ^,913,90.9,90.9,4620.0,4650.0,4746.0,5000.0,4200.0,5300.0
2020,National University of Singapore,School of Computing,Bachelor of Computing (Information Systems),914,98.6,93.1,4591.0,4495.0,4764.0,4500.0,4000.0,5400.0
2020,National University of Singapore,School of Computing,Bachelor of Science (Business Analytics),915,98.0,84.3,4985.0,5000.0,5094.0,5000.0,4480.0,5800.0
2020,National University of Singapore,School of Design & Environment,Bachelor of Arts (Architecture),916,94.0,91.0,3984.0,4000.0,4058.0,4000.0,3650.0,4300.0
2020,National University of Singapore,School of Design & Environment,Bachelor of Arts (Industrial Design) ^,917,90.3,22.6,3417.0,3500.0,3417.0,3500.0,3000.0,3500.0
2020,National University of Singapore,School of Design & Environment,Bachelor of Science (Project and Facilities Management),918,92.2,66.7,3338.0,3200.0,3400.0,3200.0,3000.0,3500.0
2020,National University of Singapore,School of Design & Environment,Bachelor of Science (Real Estate),919,95.1,68.6,3609.0,3600.0,3682.0,3630.0,3200.0,4000.0
2020,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Medicine and Bachelor of Surgery #,920,100.0,100.0,4688.0,4700.0,5306.0,5250.0,5000.0,5800.0
2020,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Science (Nursing),921,97.4,92.2,3269.0,3250.0,3489.0,3500.0,3250.0,3680.0
2020,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Science (Nursing) (Hons),922,98.5,97.0,3371.0,3400.0,3616.0,3600.0,3500.0,3750.0
2020,National University of Singapore,YST Conservatory of Music,Bachelor of Music,923,69.2,15.4,3163.0,3125.0,3238.0,3275.0,3125.0,3350.0
2020,National University of Singapore,Yale-NUS College,Bachelor of Science with Honours ^,924,92.6,77.8,5615.0,5350.0,5798.0,5350.0,4225.0,6485.0
2020,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Engineering (Computer Engineering),925,93.7,81.1,4904.0,5000.0,4977.0,5000.0,4080.0,5500.0
2020,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Environmental Studies,926,92.9,47.6,3251.0,3250.0,3409.0,3250.0,3010.0,3750.0
2020,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Arts in Game Design ^,927,100.0,78.6,3486.0,3500.0,3575.0,3500.0,3100.0,3600.0
2020,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Fine Arts in Digital Art and Animation,928,97.1,70.6,2845.0,2835.0,2862.0,2887.0,2675.0,3000.0
2020,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Science in Computer Science and Game Design,929,97.7,81.8,3960.0,4000.0,3974.0,4000.0,3500.0,4200.0
2020,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Science in Computer Science in Real-Time Interactive Simulation,930,97.6,90.5,4390.0,4200.0,4399.0,4200.0,3880.0,4500.0
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Accountancy with Honours,931,97.4,69.8,3107.0,3000.0,3120.0,3000.0,3000.0,3200.0
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Information & Communications Technology (Information Security),932,100.0,95.9,4023.0,4000.0,4237.0,4300.0,3600.0,4630.0
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Information & Communications Technology (Software Engineering),933,96.2,83.0,4275.0,4000.0,4366.0,4000.0,3600.0,4750.0
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Pharmaceutical Engineering,934,94.2,73.9,3329.0,3375.0,3749.0,3740.0,3400.0,4000.0
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Sustainable Infrastructure Engineering (Building Services),935,98.1,84.6,3585.0,3500.0,3702.0,3500.0,3375.0,3800.0
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Sustainable Infrastructure Engineering (Land),936,97.1,77.1,3823.0,3925.0,4203.0,4105.0,3650.0,4370.0
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Telematics (Intelligent Transportation Systems Engineering),937,92.9,55.4,4083.0,4200.0,4135.0,4200.0,3380.0,4800.0
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Hospitality Business with Honours,938,89.9,47.9,3041.0,3000.0,3148.0,3000.0,2800.0,3400.0
2020,Singapore Institute of Technology,SIT- DigiPen Institute of Technology,Bachelor of Engineering with Honours in Systems Engineering (ElectroMechanical Systems),939,95.7,82.6,4044.0,4090.0,4114.0,4185.0,3750.0,4250.0
2020,Singapore Institute of Technology,SIT- Massey University,Bachelor of Food Technology with Honours,940,95.2,52.4,3060.0,3000.0,3084.0,3000.0,2770.0,3400.0
2020,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Chemical Engineering,941,95.7,47.8,3095.0,3000.0,3242.0,3200.0,3000.0,3500.0
2020,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Electrical Power Engineering,942,97.9,68.8,3501.0,3500.0,3603.0,3500.0,3400.0,3850.0
2020,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Marine Engineering ^,943,100.0,79.2,3774.0,3650.0,3821.0,3750.0,3300.0,4370.0
2020,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Mechanical Design and Manufacturing Engineering,944,94.6,57.1,3281.0,3300.0,3443.0,3350.0,3025.0,3925.0
2020,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Naval Architecture ^,945,78.6,42.9,3217.0,3150.0,3244.0,3200.0,2600.0,3465.0
2020,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Offshore Engineering ^,946,92.3,69.2,3921.0,3800.0,4160.0,4000.0,3750.0,4800.0
2020,Singapore Institute of Technology,SIT / SIT-Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Diagnostic Radiography),947,100.0,100.0,3446.0,3400.0,3685.0,3650.0,3400.0,3859.0
2020,Singapore Institute of Technology,SIT / SIT-Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Occupational Therapy),948,100.0,100.0,3510.0,3400.0,3542.0,3400.0,3364.0,3629.0
2020,Singapore Institute of Technology,SIT / SIT-Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Physiotherapy),949,98.2,96.3,3485.0,3480.0,3518.0,3500.0,3400.0,3700.0
2020,Singapore Institute of Technology,SIT / SIT-Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Radiation Therapy) ^,950,100.0,83.3,3380.0,3500.0,3380.0,3500.0,3400.0,3500.0
2020,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Civil Engineering,951,97.9,78.7,3444.0,3400.0,3518.0,3500.0,3200.0,3700.0
2020,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Science with Honours in Nursing,952,96.2,94.2,3436.0,3270.0,3725.0,3650.0,3405.0,4000.0
2020,Singapore Institute of Technology,Technische Universität München,Bachelor of Science in Chemical Engineering,953,93.3,48.9,3147.0,3100.0,3387.0,3175.0,2815.0,3650.0
2020,Singapore Institute of Technology,Technische Universität München,Bachelor of Science in Electrical Engineering & Information Technology,954,94.7,39.5,3760.0,3600.0,3773.0,3600.0,3350.0,4000.0
2020,Singapore Institute of Technology,The Culinary Institute of America,Bachelor of Business Administration in Food Business Management,955,86.0,66.7,2497.0,2475.0,2675.0,2550.0,2300.0,2820.0
2020,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Communication Design,956,85.7,38.1,2773.0,2800.0,2876.0,2800.0,2500.0,3000.0
2020,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Interior Design,957,83.9,45.2,2958.0,2500.0,2992.0,2600.0,2500.0,3500.0
2020,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Aeronautical Engineering,958,91.2,35.3,4127.0,3900.0,4159.0,3921.0,3400.0,5010.0
2020,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Aerospace Systems ^,959,100.0,37.9,3900.0,3750.0,3940.0,3750.0,3400.0,4600.0
2020,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Mechanical Design Engineering,960,95.0,53.3,3461.0,3500.0,3592.0,3500.0,3200.0,3650.0
2020,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Mechatronics,961,89.3,58.9,3579.0,3454.0,3690.0,3600.0,3200.0,4000.0
2020,Singapore Institute of Technology,University of Glasgow,Bachelor of Science with Honours in Computing Science,962,98.6,89.9,4517.0,5000.0,4530.0,5000.0,4000.0,5000.0
2020,Singapore Institute of Technology,University of Liverpool,Bachelor of Arts with Honours in Criminology and Security,963,93.7,68.4,3634.0,3480.0,3919.0,3700.0,3400.0,4300.0
2020,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy,964,94.7,86.0,3636.0,3050.0,3694.0,3100.0,3000.0,4000.0
2020,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy (Cum Laude and above),965,96.3,86.1,3979.0,3600.0,4057.0,3744.0,3000.0,4583.0
2020,Singapore Management University,School of Business (4-year programme) *,Business Management,966,95.8,68.4,4183.0,3800.0,4293.0,3850.0,3440.0,4600.0
2020,Singapore Management University,School of Business (4-year programme) *,Business Management (Cum Laude and above),967,97.5,78.7,4596.0,4000.0,4688.0,4000.0,3600.0,5000.0
2020,Singapore Management University,School of Economics (4-year programme) *,Economics,968,91.5,70.5,4181.0,3750.0,4290.0,3800.0,3400.0,4500.0
2020,Singapore Management University,School of Economics (4-year programme) *,Economics (Cum Laude and above),969,94.7,82.9,4670.0,4000.0,4749.0,4000.0,3660.0,5275.0
2020,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems,970,93.1,83.9,4548.0,4500.0,4683.0,4542.0,4000.0,5400.0
2020,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems (Cum Laude and above),971,93.3,93.3,4903.0,5000.0,5064.0,5000.0,4500.0,5416.0
2020,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences,972,89.9,52.8,3540.0,3360.0,3626.0,3500.0,3200.0,4000.0
2020,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences (Cum Laude and above),973,90.6,65.6,3711.0,3510.0,3784.0,3510.0,3230.0,4200.0
2020,Singapore Management University,School of Law (4-year programme) *,Law #,974,95.5,91.1,4729.0,4500.0,4804.0,4588.0,4000.0,5600.0
2020,Singapore Management University,School of Law (4-year programme) *,Law (Cum Laude and above) #,975,97.0,95.5,5053.0,5000.0,5141.0,5000.0,4500.0,5735.0
2020,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Early Childhood Education ^,976,100.0,88.2,2879.0,3000.0,2879.0,3000.0,2700.0,3016.0
2020,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Human Resource Management,977,90.6,22.6,2947.0,2750.0,3051.0,2950.0,2650.0,3300.0
2020,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Social Work,978,97.3,89.2,3443.0,3500.0,3486.0,3500.0,3450.0,3655.0
2020,Singapore University of Social Sciences,School of Business,Bachelor of Accountancy,979,94.6,81.7,3059.0,3000.0,3116.0,3000.0,3000.0,3000.0
2020,Singapore University of Social Sciences,School of Business,Bachelor of Science in Finance ^,980,100.0,50.0,3537.0,3163.0,3854.0,3163.0,2850.0,4466.0
2020,Singapore University of Social Sciences,School of Business,Bachelor of Science in Marketing,981,92.1,51.3,3126.0,2900.0,3246.0,2900.0,2750.0,3520.0
2020,Singapore University of Social Sciences,School of Business,Bachelor of Science in Supply Chain Management ^,982,88.0,36.0,3125.0,3100.0,3284.0,3185.0,2950.0,3500.0
2020,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Product Development),983,94.6,82.1,3809.0,3800.0,3901.0,3800.0,3500.0,4150.0
2020,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Systems and Design),984,95.2,77.1,4195.0,3950.0,4287.0,4000.0,3725.0,4900.0
2020,Singapore University of Technology and Design,na,Bachelor of Engineering (Information Systems Technology and Design),985,96.9,85.4,4581.0,4500.0,4734.0,4500.0,4000.0,5000.0
2020,Singapore University of Technology and Design,na,Bachelor of Science (Architecture and Sustainable Design),986,100.0,95.6,3897.0,3800.0,3982.0,3800.0,3500.0,4070.0
2021,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy,987,97.7,93.0,3505.0,3300.0,3539.0,3400.0,3100.0,3500.0
2021,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business,988,99.2,96.2,5018.0,4500.0,5173.0,4500.0,3700.0,5858.0
2021,Nanyang Technological University,College of Business (Nanyang Business School),Business,989,96.2,85.2,4211.0,4000.0,4362.0,4000.0,3500.0,4800.0
2021,Nanyang Technological University,College of Business (Nanyang Business School),Double Degree in Business and Computer Engineering/Computing,990,93.8,87.5,6418.0,6300.0,6578.0,6300.0,5250.0,8225.0
2021,Nanyang Technological University,College of Engineering,Aerospace Engineering,991,94.4,87.3,4250.0,4250.0,4321.0,4471.0,3792.0,5000.0
2021,Nanyang Technological University,College of Engineering,Bioengineering,992,90.9,75.8,3480.0,3483.0,3654.0,3500.0,3300.0,3850.0
2021,Nanyang Technological University,College of Engineering,Chemical and Biomolecular Engineering,993,91.1,84.8,3784.0,3600.0,3959.0,3740.0,3600.0,4300.0
2021,Nanyang Technological University,College of Engineering,Civil Engineering,994,97.7,92.0,3596.0,3500.0,3664.0,3540.0,3400.0,3800.0
2021,Nanyang Technological University,College of Engineering,Computer Engineering,995,95.8,89.6,4649.0,4500.0,4847.0,4500.0,4000.0,5000.0
2021,Nanyang Technological University,College of Engineering,Computer Science,996,97.0,91.0,4871.0,4800.0,4924.0,4800.0,4200.0,5450.0
2021,Nanyang Technological University,College of Engineering,Double Degree in Engineering and Economics ^,997,90.9,90.9,4485.0,4580.0,4566.0,4583.0,4530.0,4900.0
